fight_id,event_id,fighter_id,fighter_name,corner,division,title_fight,finish_round,match_time_sec,mins,win,finish_win,kd_pm,sig_att_pm,sig_land_pm,td_att_pm,td_land_pm,sub_att_pm,ctrl_sec_pm
939cc30f07131724,5cde96e0a1a1fffe,f1b2aa7853d1ed6e,Kamaru Usman,B,welterweight,0,3,300,5.0,1,0,0.0,0.0,0.0,0.4,0.2,0.0,64.2
13d2b7aef67cb6ea,5cde96e0a1a1fffe,0a1942069c9ad6b6,Jack Hermansson,B,middleweight,0,2,131,2.18333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.916030534351145
a5e240bcd7731725,5cde96e0a1a1fffe,af997f7611673880,Gadzhimurad Antigulov,B,light heavyweight,0,1,67,1.11666666666667,1,1,0.0,0.0,0.0,0.895522388059702,0.895522388059702,0.0,25.9701492537313
30a2c7e5b90e6d74,5cde96e0a1a1fffe,9fa568ad2bf2cb0b,Justin Scoggins,B,bantamweight,0,2,115,1.91666666666667,0,0,0.0,0.0,0.0,0.521739130434783,0.521739130434783,0.0,3.65217391304348
9e75fbe17a35f272,5cde96e0a1a1fffe,9123c54d0a2b72dd,Christian Colombo,B,heavyweight,0,3,132,2.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02b39d683f027517,5cde96e0a1a1fffe,cc6f9d1e89f3449a,Manvel Gamburyan,B,bantamweight,0,2,46,0.766666666666667,0,0,0.0,0.0,0.0,3.91304347826087,0.0,0.0,0.0
b5268a0c2df32a24,6810d8d2dd557cf9,65578a75fa7900e3,Uriah Hall,B,middleweight,0,1,277,4.61666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934c967872f28b13,5cde96e0a1a1fffe,a17ad5a5048e8c3f,Darren Stewart,B,light heavyweight,0,1,94,1.56666666666667,0,0,0.0,0.0,0.0,1.27659574468085,0.638297872340426,0.0,47.8723404255319
689116759885e4a5,6810d8d2dd557cf9,279566840aa55bf2,Alexander Volkov,B,heavyweight,0,3,300,5.0,1,0,0.0,0.0,0.0,0.4,0.2,0.0,45.2
6b5fe10e6e7d160a,6810d8d2dd557cf9,31a13532e724ca2b,Stevie Ray,B,lightweight,0,3,300,5.0,1,0,0.0,0.0,0.0,0.6,0.2,0.0,38.2
e4795ab9bdd6fb38,6810d8d2dd557cf9,88cd34d836b4ebcd,Teruto Ishihara,B,featherweight,0,3,300,5.0,0,0,0.2,0.0,0.0,0.8,0.0,0.0,13.8
dad034faf3d62cb9,6810d8d2dd557cf9,31d7446b184e3305,Magomed Mustafaev,B,lightweight,0,2,271,4.51666666666667,0,0,0.0,0.0,0.0,0.44280442804428,0.0,0.0,13.5055350553506
f1afa75c8d492550,6810d8d2dd557cf9,045f25b3a4c08e81,Jack Marshman,B,middleweight,0,2,220,3.66666666666667,1,1,0.545454545454546,0.0,0.0,0.0,0.0,0.0,3.54545454545455
ad0bac98558900af,6810d8d2dd557cf9,3dd92ff9fb0412b3,Ali Bagautinov,B,flyweight,0,3,300,5.0,0,0,0.0,0.0,0.0,1.2,0.4,0.0,34.0
8eaa23d64c20b0f1,6810d8d2dd557cf9,ad56b3f00ca38dfd,Mark Godbeer,B,heavyweight,0,1,136,2.26666666666667,0,0,0.0,0.0,0.0,0.441176470588235,0.0,0.0,4.41176470588235
1b52e24d09700dd9,6810d8d2dd557cf9,d06f8869449ba7bd,Alexander Yakovlev,B,welterweight,0,2,242,4.03333333333333,0,0,0.0,0.0,0.0,0.495867768595041,0.247933884297521,0.0,0.495867768595041
24411c5356903d11,6810d8d2dd557cf9,d4a31850a7457f1b,Amanda Cooper,B,women's strawweight,0,3,300,5.0,1,0,0.0,0.0,0.0,0.6,0.4,0.0,36.6
7fce3efc5d2add6e,6810d8d2dd557cf9,072a10e85f7d4bff,Milana Dudieva,B,women's bantamweight,0,3,183,3.05,0,0,0.0,0.0,0.0,1.31147540983607,0.655737704918033,0.0,49.1803278688525
bd6909a463a1de2b,6810d8d2dd557cf9,eae431e70064e046,Abdul Razak Alhassan,B,welterweight,0,1,53,0.883333333333333,1,1,3.39622641509434,0.0,0.0,0.0,0.0,0.0,7.92452830188679
