fight_key,fighter,opponent,event_date,weight_class,method,finish_round,finish_time,scraped_at,is_decision,is_ko_tko,is_submission,kd_avg_3,kd_sum_3,sig_landed_avg_3,sig_landed_sum_3,sig_attempted_avg_3,sig_attempted_sum_3,sig_pct_avg_3,sig_pct_sum_3,tot_landed_avg_3,tot_landed_sum_3,tot_attempted_avg_3,tot_attempted_sum_3,td_landed_avg_3,td_landed_sum_3,td_attempted_avg_3,td_attempted_sum_3,td_pct_avg_3,td_pct_sum_3,sub_attempts_avg_3,sub_attempts_sum_3,passes_avg_3,passes_sum_3,reversals_avg_3,reversals_sum_3,head_landed_avg_3,head_landed_sum_3,head_attempted_avg_3,head_attempted_sum_3,body_landed_avg_3,body_landed_sum_3,body_attempted_avg_3,body_attempted_sum_3,leg_landed_avg_3,leg_landed_sum_3,leg_attempted_avg_3,leg_attempted_sum_3,dist_landed_avg_3,dist_landed_sum_3,dist_attempted_avg_3,dist_attempted_sum_3,clinch_landed_avg_3,clinch_landed_sum_3,clinch_attempted_avg_3,clinch_attempted_sum_3,ground_landed_avg_3,ground_landed_sum_3,ground_attempted_avg_3,ground_attempted_sum_3,opp_kd_avg_3,opp_kd_sum_3,opp_sig_landed_avg_3,opp_sig_landed_sum_3,opp_sig_attempted_avg_3,opp_sig_attempted_sum_3,opp_td_landed_avg_3,opp_td_landed_sum_3,opp_td_attempted_avg_3,opp_td_attempted_sum_3,opp_sub_attempts_avg_3,opp_sub_attempts_sum_3,opp_passes_avg_3,opp_passes_sum_3,opp_reversals_avg_3,opp_reversals_sum_3
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|zach-reese-v-michel-pereira,Zach Reese,Michel Pereira,"February 21, 2026",Middleweight,Decision - Split,3,5:00,2026-03-01 02:37:33,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|zach-reese-v-michel-pereira,Michel Pereira,Zach Reese,"February 21, 2026",Middleweight,Decision - Split,3,5:00,2026-03-01 02:37:33,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|chidi-njokuani-v-carlos-leal,Chidi Njokuani,Carlos Leal,"February 21, 2026",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:36,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|chidi-njokuani-v-carlos-leal,Carlos Leal,Chidi Njokuani,"February 21, 2026",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:36,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|ode-osbourne-v-alibi-idiris,Ode Osbourne,Alibi Idiris,"February 21, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|ode-osbourne-v-alibi-idiris,Alibi Idiris,Ode Osbourne,"February 21, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|alden-coria-v-luis-gurule,Alden Coria,Luis Gurule,"February 21, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:40,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|alden-coria-v-luis-gurule,Luis Gurule,Alden Coria,"February 21, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:40,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|nora-cornolle-v-joselyne-edwards,Nora Cornolle,Joselyne Edwards,"February 21, 2026",Bantamweight,Submission,2,2:44,2026-03-01 02:37:43,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|nora-cornolle-v-joselyne-edwards,Joselyne Edwards,Nora Cornolle,"February 21, 2026",Bantamweight,Submission,2,2:44,2026-03-01 02:37:43,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|ramiz-brahimaj-v-punahele-soriano,Ramiz Brahimaj,Punahele Soriano,"February 21, 2026",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|ramiz-brahimaj-v-punahele-soriano,Punahele Soriano,Ramiz Brahimaj,"February 21, 2026",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|phil-rowe-v-jean-paul-lebosnoyani,Phil Rowe,Jean Paul Lebosnoyani,"February 21, 2026",Welterweight,Decision - Split,3,5:00,2026-03-01 02:37:47,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|phil-rowe-v-jean-paul-lebosnoyani,Jean Paul Lebosnoyani,Phil Rowe,"February 21, 2026",Welterweight,Decision - Split,3,5:00,2026-03-01 02:37:47,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|jordan-leavitt-v-yadier-del-valle,Jordan Leavitt,Yadier Del Valle,"February 21, 2026",Featherweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:49,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|jordan-leavitt-v-yadier-del-valle,Yadier Del Valle,Jordan Leavitt,"February 21, 2026",Featherweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:49,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|juliana-miller-v-carli-judice,Juliana Miller,Carli Judice,"February 21, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:50,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-strickland-vs-hernandez|juliana-miller-v-carli-judice,Carli Judice,Juliana Miller,"February 21, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:50,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|mario-bautista-v-vinicius-oliveira,Mario Bautista,Vinicius Oliveira,"February 07, 2026",Bantamweight,Submission,2,4:46,2026-03-01 02:37:52,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|mario-bautista-v-vinicius-oliveira,Vinicius Oliveira,Mario Bautista,"February 07, 2026",Bantamweight,Submission,2,4:46,2026-03-01 02:37:52,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|amir-albazi-v-kyoji-horiguchi,Amir Albazi,Kyoji Horiguchi,"February 07, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:54,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|amir-albazi-v-kyoji-horiguchi,Kyoji Horiguchi,Amir Albazi,"February 07, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:54,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|jailton-almeida-v-rizvan-kuniev,Jailton Almeida,Rizvan Kuniev,"February 07, 2026",Heavyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:56,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|jailton-almeida-v-rizvan-kuniev,Rizvan Kuniev,Jailton Almeida,"February 07, 2026",Heavyweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:56,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|michal-oleksiejczuk-v-marc-andre-barriault,Michal Oleksiejczuk,Marc Andre Barriault,"February 07, 2026",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:57,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|michal-oleksiejczuk-v-marc-andre-barriault,Marc Andre Barriault,Michal Oleksiejczuk,"February 07, 2026",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:37:57,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|jean-matsumoto-v-farid-basharat,Jean Matsumoto,Farid Basharat,"February 07, 2026",Bantamweight,Decision - Split,3,5:00,2026-03-01 02:37:59,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|jean-matsumoto-v-farid-basharat,Farid Basharat,Jean Matsumoto,"February 07, 2026",Bantamweight,Decision - Split,3,5:00,2026-03-01 02:37:59,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|dustin-jacoby-v-julius-walker,Dustin Jacoby,Julius Walker,"February 07, 2026",Heavyweight,KO/TKO,2,1:42,2026-03-01 02:38:02,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|dustin-jacoby-v-julius-walker,Julius Walker,Dustin Jacoby,"February 07, 2026",Heavyweight,KO/TKO,2,1:42,2026-03-01 02:38:02,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|alex-morono-v-daniil-donchenko,Alex Morono,Daniil Donchenko,"February 07, 2026",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:04,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|alex-morono-v-daniil-donchenko,Daniil Donchenko,Alex Morono,"February 07, 2026",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:04,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|nikolay-veretennikov-v-niko-price,Nikolay Veretennikov,Niko Price,"February 07, 2026",Welterweight,KO/TKO,1,1:42,2026-03-01 02:38:07,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|nikolay-veretennikov-v-niko-price,Niko Price,Nikolay Veretennikov,"February 07, 2026",Welterweight,KO/TKO,1,1:42,2026-03-01 02:38:07,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|bruna-brasil-v-ketlen-souza,Bruna Brasil,Ketlen Souza,"February 07, 2026",Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:09,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|bruna-brasil-v-ketlen-souza,Ketlen Souza,Bruna Brasil,"February 07, 2026",Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:09,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|javid-basharat-v-gianni-vazquez,Javid Basharat,Gianni Vazquez,"February 07, 2026",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|javid-basharat-v-gianni-vazquez,Gianni Vazquez,Javid Basharat,"February 07, 2026",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|wang-cong-v-eduarda-moura,Wang Cong,Eduarda Moura,"February 07, 2026",,Decision - Unanimous,3,5:00,2026-03-01 02:38:13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|wang-cong-v-eduarda-moura,Eduarda Moura,Wang Cong,"February 07, 2026",,Decision - Unanimous,3,5:00,2026-03-01 02:38:13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|muin-gafurov-v-jakub-wiklacz,Muin Gafurov,Jakub Wiklacz,"February 07, 2026",Bantamweight,Submission,3,4:59,2026-03-01 02:38:15,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|muin-gafurov-v-jakub-wiklacz,Jakub Wiklacz,Muin Gafurov,"February 07, 2026",Bantamweight,Submission,3,4:59,2026-03-01 02:38:15,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|klaudia-sygula-v-priscila-cachoeira,Klaudia Sygula,Priscila Cachoeira,"February 07, 2026",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:18,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-bautista-vs-oliveira|klaudia-sygula-v-priscila-cachoeira,Priscila Cachoeira,Klaudia Sygula,"February 07, 2026",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:18,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|alexander-volkanovski-v-diego-lopes,Alexander Volkanovski,Diego Lopes,,,Decision - Unanimous,5,5:00,2026-03-01 02:38:19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|alexander-volkanovski-v-diego-lopes,Diego Lopes,Alexander Volkanovski,,,Decision - Unanimous,5,5:00,2026-03-01 02:38:19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|dan-hooker-v-benoit-saint-denis,Dan Hooker,Benoit Saint Denis,,Lightweight,KO/TKO,2,4:45,2026-03-01 02:38:22,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|dan-hooker-v-benoit-saint-denis,Benoit Saint Denis,Dan Hooker,,Lightweight,KO/TKO,2,4:45,2026-03-01 02:38:22,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|rafael-fiziev-v-mauricio-ruffy,Rafael Fiziev,Mauricio Ruffy,,Lightweight,KO/TKO,2,4:30,2026-03-01 02:38:24,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|rafael-fiziev-v-mauricio-ruffy,Mauricio Ruffy,Rafael Fiziev,,Lightweight,KO/TKO,2,4:30,2026-03-01 02:38:24,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|tai-tuivasa-v-tallison-teixeira,Tai Tuivasa,Tallison Teixeira,,Heavyweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:26,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|tai-tuivasa-v-tallison-teixeira,Tallison Teixeira,Tai Tuivasa,,Heavyweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:26,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|quillan-salkilld-v-jamie-mullarkey,Quillan Salkilld,Jamie Mullarkey,,Lightweight,Submission,1,3:02,2026-03-01 02:38:28,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|quillan-salkilld-v-jamie-mullarkey,Jamie Mullarkey,Quillan Salkilld,,Lightweight,Submission,1,3:02,2026-03-01 02:38:28,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|junior-tafa-v-billy-elekana,Junior Tafa,Billy Elekana,,Heavyweight,Submission,2,3:18,2026-03-01 02:38:29,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|junior-tafa-v-billy-elekana,Billy Elekana,Junior Tafa,,Heavyweight,Submission,2,3:18,2026-03-01 02:38:29,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|cam-rowston-v-cody-brundage,Cam Rowston,Cody Brundage,,Middleweight,KO/TKO,2,4:08,2026-03-01 02:38:32,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|cam-rowston-v-cody-brundage,Cody Brundage,Cam Rowston,,Middleweight,KO/TKO,2,4:08,2026-03-01 02:38:32,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|jacob-malkoun-v-torrez-finney,Jacob Malkoun,Torrez Finney,,Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:34,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|jacob-malkoun-v-torrez-finney,Torrez Finney,Jacob Malkoun,,Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:34,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|jonathan-micallef-v-oban-elliott,Jonathan Micallef,Oban Elliott,,Welterweight,Submission,2,3:31,2026-03-01 02:38:35,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|jonathan-micallef-v-oban-elliott,Oban Elliott,Jonathan Micallef,,Welterweight,Submission,2,3:31,2026-03-01 02:38:35,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|kaan-ofli-v-yizha,Kaan Ofli,Yizha,,Featherweight,Decision - Majority,3,5:00,2026-03-01 02:38:38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|kaan-ofli-v-yizha,Yizha,Kaan Ofli,,Featherweight,Decision - Majority,3,5:00,2026-03-01 02:38:38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|sangwook-kim-v-dom-mar-fan,Sangwook Kim,Dom Mar Fan,,,Decision - Unanimous,3,5:00,2026-03-01 02:38:40,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|sangwook-kim-v-dom-mar-fan,Dom Mar Fan,Sangwook Kim,,,Decision - Unanimous,3,5:00,2026-03-01 02:38:40,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|keiichiro-nakamura-v-sebastian-szalay,Keiichiro Nakamura,Sebastian Szalay,,,KO/TKO,3,3:48,2026-03-01 02:38:43,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|keiichiro-nakamura-v-sebastian-szalay,Sebastian Szalay,Keiichiro Nakamura,,,KO/TKO,3,3:48,2026-03-01 02:38:43,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|sulangrangbo-v-lawrence-lui,Sulangrangbo,Lawrence Lui,,,Decision - Split,3,5:00,2026-03-01 02:38:46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
