fight_id,event_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_id,b_id,winner_id,winner
d14fea43712707f0,6e380a4d73ab4f0e,lightweight,0,Submission,2,176,3,Herb Dean,c2299ec916bc7c56,9c393e836a852f30,c2299ec916bc7c56,Benoit Saint Denis
5bcd8abf6da01dae,6e380a4d73ab4f0e,middleweight,0,Decision - Unanimous,5,300,5,Marc Goddard,881bf86d4cba8578,4126a78111c0855a,881bf86d4cba8578,Nassourdine Imavov
0149e875b31e57f8,6e380a4d73ab4f0e,light heavyweight,0,KO/TKO,1,300,3,Marc Goddard,476fe566d2df676e,eabf206b162b3b83,476fe566d2df676e,Modestas Bukauskas
69b31593175f77ec,6e380a4d73ab4f0e,lightweight,0,KO/TKO,2,198,3,Rich Mitchell,4bdedbdeedff7d1d,f6ad6a1e4d600e0d,f6ad6a1e4d600e0d,Mason Jones
a47123ae6e048f11,6e380a4d73ab4f0e,welterweight,0,KO/TKO,3,122,3,Herb Dean,1d2d98ddd05b38fb,f748267c4ab6c127,1d2d98ddd05b38fb,Axel Sola
4080b4310d82b42d,6e380a4d73ab4f0e,light heavyweight,0,KO/TKO,1,282,3,Patricio Carlos,46e2011d92463b7e,49edd0d90f60fb7d,46e2011d92463b7e,Oumar Sy
b53031bf4bd0a330,6e380a4d73ab4f0e,featherweight,0,Decision - Unanimous,3,300,3,Lukasz Bosacki,e1d40e8782d80bc2,92aed9d16794f42b,e1d40e8782d80bc2,William Gomis
23dbe713c4294c66,6e380a4d73ab4f0e,heavyweight,0,KO/TKO,1,123,3,Marc Goddard,c9cf753cfdf77fc2,7d8435c56043b0ae,7d8435c56043b0ae,Ante Delija
5cd2dd6075fadcce,6e380a4d73ab4f0e,lightweight,0,KO/TKO,1,201,3,Herb Dean,2dbc60c52de126d8,ec13c393d029297d,ec13c393d029297d,Kaue Fernandes
d56a59a4c79cf515,6e380a4d73ab4f0e,welterweight,0,KO/TKO,1,54,3,Patricio Carlos,2caf993f53541fa1,8f765fd5775a8873,8f765fd5775a8873,Rinat Fakhretdinov
420211200a35c1d1,6e380a4d73ab4f0e,welterweight,0,KO/TKO,1,181,3,Rich Mitchell,8b6e5dc2ba1edbe7,31dbfbe4e7a6727c,8b6e5dc2ba1edbe7,Sam Patterson
b3253e2c2d111030,6e380a4d73ab4f0e,middleweight,0,KO/TKO,3,103,3,Lukasz Bosacki,0c6d9ea8306c029e,f96856f9d69fd7e4,f96856f9d69fd7e4,Robert Bryczek
2eecf0c36192e40c,754968e325d6f60d,light heavyweight,0,KO/TKO,2,157,5,Marc Goddard,c21f26bbde777573,8a65fd9ba31fd3f7,c21f26bbde777573,Johnny Walker
a38010639e61885c,6e380a4d73ab4f0e,women's strawweight,0,Submission,2,118,3,Lukasz Bosacki,9c442aaf149ea982,e94085e821bd81de,e94085e821bd81de,Sam Hughes
58080e8989927500,754968e325d6f60d,catch weight,0,Decision - Unanimous,5,300,5,Herb Dean,def8166ff24bd237,cb696ebfb6598724,cb696ebfb6598724,Aljamain Sterling
5538d15c4eeac3b3,754968e325d6f60d,heavyweight,0,Decision - Unanimous,3,300,3,Marc Goddard,f14cf73e51b29254,fc08099550072fe4,f14cf73e51b29254,Sergei Pavlovich
ce6bd165bef82bd7,754968e325d6f60d,flyweight,0,Decision - Unanimous,3,300,3,Vitor Ribeiro,3cf18e01cb6cbde3,34b96d52db1d26e6,3cf18e01cb6cbde3,Sumudaerji
1452c20d964c0a63,754968e325d6f60d,welterweight,0,KO/TKO,1,213,3,Marc Goddard,7498b3ac79a3b948,4729c93ba705a3bf,7498b3ac79a3b948,Taiyilake Nueraji
0b1460c666e66d39,754968e325d6f60d,lightweight,0,Decision - Unanimous,3,300,3,Herb Dean,8c1ca54b5089d199,b2a78df161bd67f9,b2a78df161bd67f9,Gauge Young
f55749e32ce5c6f3,754968e325d6f60d,lightweight,0,Decision - Unanimous,3,300,3,Vitor Ribeiro,a13d755965a4ec9f,d2cd7a69cc55e7ed,a13d755965a4ec9f,Rongzhu
1ab1ed99a4bc5494,754968e325d6f60d,flyweight,0,KO/TKO,2,275,3,Jim Perdios,814e5233e2acf2ee,bb2c3c3a466224af,814e5233e2acf2ee,Charles Johnson
2f6065fe0804d1d8,754968e325d6f60d,bantamweight,0,Decision - Unanimous,3,300,3,Jim Perdios,86bace9e4ad85542,a474aade8eb3a8f0,a474aade8eb3a8f0,SuYoung You
130e622d4d2aee3e,754968e325d6f60d,middleweight,0,KO/TKO,1,43,3,Marc Goddard,595db60957de51d3,d6c0cdd7e467c440,d6c0cdd7e467c440,Kyle Daukaus
f0b7caa90faf47e5,754968e325d6f60d,featherweight,0,KO/TKO,1,37,3,Herb Dean,3f11fd1751fa83b1,7b3503352cd53abb,3f11fd1751fa83b1,Yizha
12cedec11b37ddc0,421ccfc6ddb17958,middleweight,1,Decision - Unanimous,5,300,5,Marc Goddard,0d7b51c9d2649a6e,767755fd74662dbf,767755fd74662dbf,Khamzat Chimaev
7fc5f1dc2df84ac7,754968e325d6f60d,light heavyweight,0,Submission,1,165,3,Vitor Ribeiro,02f484417a6fa69d,709fadb644ee3f51,02f484417a6fa69d,Uran Satybaldiev
9fa6a029f7f8241c,421ccfc6ddb17958,featherweight,0,KO/TKO,1,201,3,Herb Dean,396fe87b84ac2e1c,5537efc6e496dd84,396fe87b84ac2e1c,Lerone Murphy
42585ce706c086de,421ccfc6ddb17958,welterweight,0,KO/TKO,1,299,3,Jason Herzog,b997be68943010fc,7ee0fd831c0fe7c3,7ee0fd831c0fe7c3,Carlos Prates
9939d7073462e07e,421ccfc6ddb17958,middleweight,0,Decision - Unanimous,3,300,3,Marc Goddard,13a0275fa13c4d26,a67d071163962af8,a67d071163962af8,Michael Page
82338ba457fbe87f,421ccfc6ddb17958,flyweight,0,Submission,2,279,3,Robert Madrigal,c96d9178c9ed9e62,d33da8a3d82bdb62,c96d9178c9ed9e62,Tim Elliott
5efd13a12be06706,421ccfc6ddb17958,middleweight,0,Submission,2,121,3,Jason Herzog,d1feea7a4bdcd503,64b12fe31be7560c,d1feea7a4bdcd503,Baisangur Susurkaev
5b880d10b0ed7acc,421ccfc6ddb17958,middleweight,0,KO/TKO,1,183,3,Herb Dean,6ac9bc2953c47345,0d65c432720accb9,0d65c432720accb9,Michal Oleksiejczuk
a2eafd9e1d5031b1,421ccfc6ddb17958,women's strawweight,0,Decision - Unanimous,3,300,3,Nick Cimmarusti,6a1901c62ab3870f,8e5d953bdb9ae5e7,8e5d953bdb9ae5e7,Loopy Godinez
1d8dc0fb5d47357f,421ccfc6ddb17958,lightweight,0,KO/TKO,1,298,3,Jason Herzog,971246648e162f0d,262a7d06203657e6,262a7d06203657e6,Alexander Hernandez
bc63f1b2e52f603e,421ccfc6ddb17958,lightweight,0,Decision - Unanimous,3,300,3,Marc Goddard,64a50dad704d1d49,7cbf7c78d3b34218,7cbf7c78d3b34218,Drakkar Klose
88020d22cf905792,421ccfc6ddb17958,women's flyweight,0,Decision - Unanimous,3,300,3,Robert Madrigal,9d62c2d8ee151f08,27b388f0aab49780,9d62c2d8ee151f08,Karine Silva
68c423c7119004f3,421ccfc6ddb17958,ultimate fighter 33 flyweight tournament,1,Submission,2,184,3,Nick Cimmarusti,30cad5a751adcb48,2fe9032955c2e013,2fe9032955c2e013,Joseph Morales
282c8c6c1ed82bfb,f2c934689243fe4e,flyweight,0,Submission,2,66,5,Mark Smith,4461d7e47375a895,b671bdf981ad527d,4461d7e47375a895,Tatsuro Taira
426a69e343822ab3,f2c934689243fe4e,lightweight,0,Decision - Unanimous,3,300,3,Kerry Hatley,849c5d9979df5357,fd406a32a6fb3a29,fd406a32a6fb3a29,Chris Duncan
878941394f9e3538,f2c934689243fe4e,lightweight,0,Decision - Unanimous,3,300,3,Chris Tognoni,48a9a128784d53d1,323d4ca260dfa0ba,323d4ca260dfa0ba,Esteban Ribovics
c62ed8a6002b5360,f2c934689243fe4e,women's bantamweight,0,Decision - Unanimous,3,300,3,Kerry Hatley,351c4ec637380ad5,f2b3f4ef3f780168,351c4ec637380ad5,Karol Rosa
ac57250e3de89d5d,f2c934689243fe4e,welterweight,0,KO/TKO,2,279,3,Mark Smith,84b3e7d38f2d2ec5,8adcbd525fab8d9b,84b3e7d38f2d2ec5,Neil Magny
111e66eb922449e4,f2c934689243fe4e,featherweight,0,Decision - Unanimous,3,300,3,Chris Tognoni,d964a59c48381cb6,239d8e5359022f3b,239d8e5359022f3b,Kevin Vallejos
eeeffa7f514e0c0e,f2c934689243fe4e,bantamweight,0,KO/TKO,1,62,3,Kerry Hatley,d8c811df0386d5e8,a2d342ffc83913ed,d8c811df0386d5e8,Rinya Nakamura
45781930d64da456,f2c934689243fe4e,middleweight,0,Decision - Unanimous,3,300,3,Mark Smith,260e9e0d4954aea6,147e70aa6cc48cfc,260e9e0d4954aea6,Rodolfo Vieira
b3c695728e177fd4,f2c934689243fe4e,middleweight,0,KO/TKO,2,91,3,Chris Tognoni,7eaa5e31c2dd86aa,22e07d3da1aa3475,22e07d3da1aa3475,Andrey Pulyaev
07c2af68b6dbc4ec,f2c934689243fe4e,featherweight,0,Submission,1,219,3,Mark Smith,d3f89fa685bd8420,450bcab0968562c4,d3f89fa685bd8420,Austin Bashi
b47db03affb279c3,f2c934689243fe4e,flyweight,0,Decision - Unanimous,3,300,3,Kerry Hatley,83455a9d17f57dae,53c10176e3bc7416,83455a9d17f57dae,Rafael Estevam
d98d6b2c13557a87,f2c934689243fe4e,women's strawweight,0,Decision - Split,3,300,3,Chris Tognoni,e375cb5caf4717b6,8bd4200561c77a62,e375cb5caf4717b6,Piera Rodriguez
68fe62bac7fd8bb0,6cd3dfc54f01287f,middleweight,0,Submission,4,165,5,Herb Dean,327d5f279895110d,093e1f5bb73850be,093e1f5bb73850be,Anthony Hernandez
37d58369782cb86b,6cd3dfc54f01287f,bantamweight,0,Decision - Unanimous,3,300,3,Mark Smith,32ab52e5de93092d,6d68c1afe954f121,32ab52e5de93092d,Steve Erceg
646c79a7ecd12e5f,6cd3dfc54f01287f,women's strawweight,0,Decision - Unanimous,3,300,3,Chris Tognoni,abcf2cc6efc42031,f0feeb2192937424,abcf2cc6efc42031,Iasmin Lucindo
ed5383b50ffcdded,6cd3dfc54f01287f,bantamweight,0,Decision - Split,3,300,3,Herb Dean,46e0d677f91bacc0,ffd3224638c01b57,ffd3224638c01b57,Jean Matsumoto
98d6771af9b0ebe5,6cd3dfc54f01287f,featherweight,0,Decision - Split,3,300,3,Mike Beltran,8fd808923cffff82,5ec591b78349ba7e,8fd808923cffff82,Andre Fili
75a84211f50c53f5,6cd3dfc54f01287f,middleweight,0,KO/TKO,1,233,3,Mark Smith,cad24459b28592ca,a93f94c923c3a9cb,a93f94c923c3a9cb,Christian Leroy Duncan
3d6571790c21527c,6cd3dfc54f01287f,light heavyweight,0,Decision - Unanimous,3,300,3,Mike Beltran,6add18754930182b,09a4447655fd4b7b,6add18754930182b,Julius Walker
ae7a8f19743e8154,6cd3dfc54f01287f,bantamweight,0,KO/TKO,1,250,3,Chris Tognoni,7478b7f959ba61f5,148bb103cfbf123e,7478b7f959ba61f5,Elijah Smith
aef44145740741b3,6cd3dfc54f01287f,women's bantamweight,0,KO/TKO,1,144,3,Herb Dean,f9ab66e67240db7b,b1e5bcaad32a3cac,f9ab66e67240db7b,Joselyne Edwards
7d923267c44dd93b,6cd3dfc54f01287f,welterweight,0,KO/TKO,1,63,3,Mark Smith,681399317dbf4701,b12fb759e02378de,681399317dbf4701,Uros Medic
d7507e2741fd4d05,b8e2f10efb6eca85,lightweight,0,Decision - Unanimous,5,300,5,Jason Herzog,150ff4cc642270b9,029eaff01e6bb8f0,150ff4cc642270b9,Max Holloway
6ef50ed03b116b60,6cd3dfc54f01287f,women's flyweight,0,Decision - Unanimous,3,300,3,Mike Beltran,a6eb54ae17a551be,a78a87d8c2bbb1cb,a6eb54ae17a551be,Gabriella Fernandes
857e8facd8ff7c36,6cd3dfc54f01287f,light heavyweight,0,Decision - Split,3,300,3,Chris Tognoni,f14f644d41ade29f,9508cc6184cb2450,9508cc6184cb2450,Eric McConico
5dde61734080ac4a,b8e2f10efb6eca85,welterweight,0,Decision - Unanimous,3,300,3,Mike Beltran,3a46b268013afede,8a1f3b5c526cd6e6,8a1f3b5c526cd6e6,Daniel Rodriguez
23c963be9de38205,b8e2f10efb6eca85,middleweight,0,Decision - Unanimous,3,300,3,Herb Dean,2e5c2aa8e4ab9d82,9d83f6da776ff7d6,2e5c2aa8e4ab9d82,Paulo Costa
acc961fd5cf5c62e,b8e2f10efb6eca85,featherweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta,82a5152216251682,98a58c26c5b1ed17,98a58c26c5b1ed17,Patricio Freire
a95b03e9b5a91e47,b8e2f10efb6eca85,lightweight,0,Decision - Unanimous,3,300,3,Kerry Hatley,511e82663651438d,4148802ae4a50768,511e82663651438d,Michael Johnson
d2cb92fdf6a497e9,b8e2f10efb6eca85,bantamweight,0,Decision - Unanimous,3,300,3,Chris Hill,60425d07ef4b91a7,18d01f7f8338ae72,18d01f7f8338ae72,Vinicius Oliveira
8e1feda9141602f1,b8e2f10efb6eca85,middleweight,0,Decision - Unanimous,3,300,3,Bassel Mahgoub,7acbb0972e75281a,2f181c0467965b98,2f181c0467965b98,Brendan Allen
72e477b41f44e358,b8e2f10efb6eca85,middleweight,0,KO/TKO,1,70,3,Herb Dean,2f815ed5f8278ba6,0cd0456d6029cec2,2f815ed5f8278ba6,Ateba Gautier
df2ed8b509fbdbdc,b8e2f10efb6eca85,welterweight,0,Decision - Split,3,300,3,Jason Herzog,3920d0cc288f9b0d,0f1efce7d2571d10,0f1efce7d2571d10,Nikolay Veretennikov
37bc72d5d211b189,b8e2f10efb6eca85,welterweight,0,KO/TKO,1,246,3,Mike Beltran,a01a62132460a98d,e803242fb2e41112,e803242fb2e41112,Islam Dulatov
798652dbea086910,b8e2f10efb6eca85,light heavyweight,0,Submission,1,282,3,Dan Miragliotta,70e1f8a821b72c8b,6370c1c1e12723d5,70e1f8a821b72c8b,Jimmy Crute
182ee320edb1b5ed,b8e2f10efb6eca85,heavyweight,0,Submission,1,167,3,Chris Hill,a67f5afa8d6a1b80,0c25d0a5e8cdbf19,a67f5afa8d6a1b80,Ryan Spann
74099d470e8d2765,b8e2f10efb6eca85,middleweight,0,Submission,1,215,3,Kerry Hatley,1e719d4b676dc19a,3eeec2f53cebdf12,1e719d4b676dc19a,Brunno Ferreira
a602c68147b752b2,b8e2f10efb6eca85,women's flyweight,0,KO/TKO,3,90,3,Bassel Mahgoub,f1ab6f37492c630a,fc0a4053eb8a3a59,f1ab6f37492c630a,Carli Judice
6b8be0ee3e569ad2,28d8638ea0a71908,middleweight,0,Decision - Split,5,300,5,Marc Goddard,e1147d3d2dabe1ce,d549cefc7c54ab78,d549cefc7c54ab78,Reinier de Ridder
d4d4ee045b0ca695,28d8638ea0a71908,bantamweight,0,Decision - Unanimous,3,300,3,Daniel Movahedi,d661ce4da776fc20,c0ac37a4a1133da9,d661ce4da776fc20,Petr Yan
582d66ce97309e29,28d8638ea0a71908,middleweight,0,Decision - Unanimous,3,300,3,Jim Perdios,06734ca9d88dec3a,8e9eb3fc86db0f7d,06734ca9d88dec3a,Shara Magomedov
887c61da1a78a5e1,28d8638ea0a71908,flyweight,0,Decision - Unanimous,3,300,3,Jason Herzog,8d3273573b85be09,88be62d6c1e6dadb,8d3273573b85be09,Asu Almabayev
77f960d82cda0b76,28d8638ea0a71908,light heavyweight,0,KO/TKO,1,258,3,Marc Goddard,1091d4d957141094,ef5dcb10d2bd4b0f,ef5dcb10d2bd4b0f,Bogdan Guskov
e72c691b7c68b03a,28d8638ea0a71908,bantamweight,0,Decision - Unanimous,3,300,3,Jim Perdios,d9c6f19f958643e9,0fd5f4b838e890cc,d9c6f19f958643e9,Bryce Mitchell
7c075e3383198e14,28d8638ea0a71908,welterweight,0,KO/TKO,1,42,3,Daniel Movahedi,447f9858ae78f921,28d421729451c8ca,447f9858ae78f921,Muslim Salikhov
017a825c7820d12e,28d8638ea0a71908,bantamweight,0,Decision - Unanimous,3,300,3,Jason Herzog,113df4fde64735c6,da22387a0407a2dc,113df4fde64735c6,Davey Grant
3e6067763978d862,28d8638ea0a71908,women's strawweight,0,KO/TKO,2,179,3,Daniel Movahedi,beecb672a279223e,d25240135aee03e5,d25240135aee03e5,Tabatha Ricci
f9dac7702609669f,28d8638ea0a71908,light heavyweight,0,Decision - Unanimous,3,300,3,Jim Perdios,6e8f1bcdda94ff45,07a74004d964c7f4,07a74004d964c7f4,Billy Elekana
23ddf51ce630028d,28d8638ea0a71908,featherweight,0,KO/TKO,2,300,3,Jason Herzog,3753714927f18437,69037fc7730e4225,69037fc7730e4225,Steven Nguyen
0a598768f5c8d540,28d8638ea0a71908,heavyweight,0,Decision - Unanimous,3,300,3,Jim Perdios,8eb046f83e82bf26,095854a135e6db55,8eb046f83e82bf26,Martin Buday
0adfc21045c02555,7b03d9df5910917d,heavyweight,0,KO/TKO,1,35,5,Jason Herzog,d3df1add9d9a7efb,17923f676f100e16,d3df1add9d9a7efb,Derrick Lewis
f368475c366c6d85,7b03d9df5910917d,featherweight,0,Decision - Unanimous,3,300,3,Jason Herzog,751de04455cfaac0,97cf1a2c7c5e7889,97cf1a2c7c5e7889,Steve Garcia
2a03bc4c491b4c9a,7b03d9df5910917d,welterweight,0,Decision - Split,3,300,3,Blake Grice,4a28cb716c19157a,01641ba5df0c69b0,01641ba5df0c69b0,Gabriel Bonfim
4e5d4a36eaaa3a78,7b03d9df5910917d,featherweight,0,KO/TKO,3,27,3,Blake Grice,583ee11abddfc581,5b03b61f9d90125e,5b03b61f9d90125e,Morgan Charriere
4b75d3b7738cb278,7b03d9df5910917d,heavyweight,0,Submission,1,256,3,Jimmy Neely,71171fc96445bf65,be9bdec19b7e9ffe,71171fc96445bf65,Vitor Petrino
b19bf99c7eb796bc,7b03d9df5910917d,light heavyweight,0,Submission,2,265,3,Eric McMahon,c15fa95b9a12fde4,3e8118c1ab52f211,3e8118c1ab52f211,Tuco Tokkos
d5e3be7a07c48b08,7b03d9df5910917d,welterweight,0,Submission,1,69,3,Jimmy Neely,a845f0735bc67405,c68c68efaa5ca6ef,a845f0735bc67405,Jake Matthews
236f811290163dca,7b03d9df5910917d,welterweight,0,Decision - Split,3,300,3,Justin Brown,b0d6a1d8ac3d563d,5442f1bc4b47eaf3,5442f1bc4b47eaf3,Chris Curtis
5c650ae2193ab1bc,7b03d9df5910917d,heavyweight,0,Submission,1,54,3,Eric McMahon,8667caa0451d245b,f5779a2303ed76ec,f5779a2303ed76ec,Valter Walker
46bc1338a50cbeac,7b03d9df5910917d,women's flyweight,0,Decision - Unanimous,3,300,3,Blake Grice,729d4bd5a6cd0a97,de594b35c45c2e9a,de594b35c45c2e9a,Eduarda Moura
7a64d63e12618ba7,66766984842c13dc,lightweight,1,KO/TKO,1,147,5,Marc Goddard,54f64b5e283b0ce7,07225ba28ae309b6,54f64b5e283b0ce7,Ilia Topuria
7f33fbdc35afd721,7b03d9df5910917d,lightweight,0,KO/TKO,2,248,3,Justin Brown,e99eb0ef25885de5,fb3e61720be4690c,fb3e61720be4690c,Mike Davis
120d66cb0da0f3c3,7b03d9df5910917d,women's strawweight,0,KO/TKO,3,156,3,Jimmy Neely,745fa7b605f8e2da,3f4c3bc822bea45d,745fa7b605f8e2da,Fatima Kline
1ea9ad3b6e1cba79,66766984842c13dc,lightweight,0,Decision - Unanimous,3,300,3,Mark Smith,08af939f41b5a57b,b6452706b373eea1,08af939f41b5a57b,Beneil Dariush
8308464729ea7c40,66766984842c13dc,flyweight,1,Submission,3,115,5,Herb Dean,a0f0004aadf10b71,853eb0dd5c0e2149,a0f0004aadf10b71,Alexandre Pantoja
f722b96ae6862843,66766984842c13dc,flyweight,0,Decision - Unanimous,3,300,3,Jason Herzog,6e15f63b6c2e2c15,17e97649403ba428,17e97649403ba428,Joshua Van
f6a3c78f15ff26c7,66766984842c13dc,bantamweight,0,Decision - Unanimous,3,300,3,Chris Tognoni,6e743a33d56bdaa4,9256f591b30c073e,6e743a33d56bdaa4,Payton Talbott
2f523b757f7f33a2,66766984842c13dc,featherweight,0,KO/TKO,1,26,3,Marc Goddard,41cc71cbf210e0fe,7d6ceff6747f2de2,7d6ceff6747f2de2,Jose Delgado
958522de54ccc536,66766984842c13dc,middleweight,0,KO/TKO,1,261,3,Herb Dean,0a1942069c9ad6b6,d1c65d2cf2925ddd,d1c65d2cf2925ddd,Gregory Rodrigues
815ff62ca8e217be,66766984842c13dc,women's flyweight,0,Decision - Unanimous,3,300,3,Jason Herzog,36541f1e6c5d4955,68d4a891e5cf2029,68d4a891e5cf2029,Tracy Cortez
9bff9fe298e63357,66766984842c13dc,welterweight,0,Submission,2,243,3,Mark Smith,d8da10db80131bec,85497ffd934ecf7e,85497ffd934ecf7e,Jacobe Smith
043172689e415438,66766984842c13dc,heavyweight,0,Decision - Unanimous,3,300,3,Herb Dean,25f9a5f3e8a52618,ab2a4b5e04dc5fe9,25f9a5f3e8a52618,Jhonata Diniz
d7be78c400e7e0f9,66766984842c13dc,lightweight,0,Submission,1,55,3,Chris Tognoni,809bd1a871491508,19c591115a58982c,809bd1a871491508,Terrance McKinney
a1afc16e21d1a807,400c7b43c86d27d3,lightweight,0,Decision - Unanimous,3,300,3,Marc Goddard,c814b4c899793af6,e4a47b07044ddd72,c814b4c899793af6,Rafael Fiziev
8e5744c664fec3e9,400c7b43c86d27d3,heavyweight,0,Decision - Split,3,300,3,Herb Dean,fa6796c55d6c5440,739fd4fbb5d862f4,fa6796c55d6c5440,Curtis Blaydes
03bc32bdb5a33496,400c7b43c86d27d3,light heavyweight,0,Decision - Unanimous,5,300,5,Herb Dean,5444c5a201d3ee5a,749f572d1d3161fb,749f572d1d3161fb,Khalil Rountree Jr.
36ec204f47e4d613,400c7b43c86d27d3,catch weight,0,Submission,1,275,3,Rich Mitchell,ae81a3ac7b260411,bf2c8e01b07d3eb1,bf2c8e01b07d3eb1,Myktybek Orolbai
7513a00037094075,400c7b43c86d27d3,lightweight,0,KO/TKO,2,257,3,Lukasz Bosacki,ff62013d2fce6d13,37f560436d745c18,ff62013d2fce6d13,Nazim Sadykhov
19764211af05674c,400c7b43c86d27d3,featherweight,0,Decision - Unanimous,3,300,3,Marc Goddard,8d11d9c13e2ccdf7,fb37795db81f93f3,8d11d9c13e2ccdf7,Muhammad Naimov
e512b80bbaea36c2,400c7b43c86d27d3,welterweight,0,Decision - Unanimous,3,300,3,Herb Dean,4a07b1988477502c,6b56e94a59b7b134,4a07b1988477502c,Seokhyeon Ko
fff3218758c513b8,400c7b43c86d27d3,women's bantamweight,0,Decision - Unanimous,3,300,3,Rich Mitchell,07047eb7d17fb0a2,bd532e9a2b93870c,07047eb7d17fb0a2,Daria Zhelezniakova
5fcf18bcd2a020f1,400c7b43c86d27d3,middleweight,0,Decision - Unanimous,3,300,3,Lukasz Bosacki,6a96ad1bc34fb113,285ae0b4a68221f4,285ae0b4a68221f4,JunYong Park
2bfc0212f2cae65b,400c7b43c86d27d3,women's bantamweight,0,Decision - Unanimous,3,300,3,Lukasz Bosacki,103e2e33a60683e1,9f5e3c20ce40b344,9f5e3c20ce40b344,Klaudia Sygula
a12d3a6c8aaf87ca,400c7b43c86d27d3,heavyweight,0,Decision - Unanimous,3,300,3,Marc Goddard,3329d692aea4dc28,da7f113b5ea39c43,da7f113b5ea39c43,Mohammed Usman
8c140756bf43dcc2,400c7b43c86d27d3,flyweight,0,Decision - Unanimous,3,300,3,Rich Mitchell,f00ac08ab056af5d,7f1bf0c255ec8756,f00ac08ab056af5d,Tagir Ulanbekov
e5bd7e6e2a50a843,de277a4abcfeea46,middleweight,0,Decision - Unanimous,3,300,3,Kevin MacDonald,4144798612ef96e5,5f61780fe5e9b6d0,4144798612ef96e5,Edmen Shahbazyan
d75b3d3c2b209b75,de277a4abcfeea46,welterweight,0,Decision - Unanimous,5,300,5,Mike Beltran,f1b2aa7853d1ed6e,b9437600497350f3,f1b2aa7853d1ed6e,Kamaru Usman
79dfbbdd14fbbd11,de277a4abcfeea46,women's flyweight,0,Decision - Unanimous,3,300,3,Blake Grice,47b63240018d5d86,f29a6350c69f4a33,47b63240018d5d86,Rose Namajunas
08c04f18b0f58d71,de277a4abcfeea46,middleweight,0,Overturned,3,36,3,Brent McKeehan,841695e02c99a521,f14f644d41ade29f,,
1714950933f88ab9,de277a4abcfeea46,bantamweight,0,Decision - Unanimous,3,300,3,Mike Beltran,d8c7c61b176e3994,b9f28e7045fdfce7,b9f28e7045fdfce7,Raoni Barcelos
ec2034b134ae71cd,de277a4abcfeea46,light heavyweight,0,Decision - Unanimous,3,300,3,Blake Grice,a495f599e787614f,46e2011d92463b7e,a495f599e787614f,Alonzo Menifield
13e2ff8b3a122094,de277a4abcfeea46,light heavyweight,0,Could Not Continue,1,299,3,Kevin MacDonald,eabf206b162b3b83,69898645d600abdb,,
f6454f2e508626ec,de277a4abcfeea46,bantamweight,0,KO/TKO,1,157,3,Brent McKeehan,2e45d08b3f2f02c8,9c27f3217891f3f0,2e45d08b3f2f02c8,Malcolm Wellmaker
e861e9cc0118c670,de277a4abcfeea46,welterweight,0,Decision - Unanimous,3,300,3,Mike Beltran,c58f51dedb310998,523fa774700d7d3f,c58f51dedb310998,Michael Chiesa
b39b8ff0d7de211a,de277a4abcfeea46,flyweight,0,KO/TKO,2,11,3,Kevin MacDonald,7f6ed67d3ed3c036,88be62d6c1e6dadb,88be62d6c1e6dadb,Jose Ochoa
59c4fdb3c0673066,de277a4abcfeea46,bantamweight,0,Decision - Unanimous,3,300,3,Blake Grice,5987b2458f4b5290,5c84f673b7bb7c15,5987b2458f4b5290,Ricky Simon
ab325ea526824723,de277a4abcfeea46,women's flyweight,0,Decision - Unanimous,3,300,3,Nate Mann,5c637af9472ae7cc,2c483cf443f38ece,5c637af9472ae7cc,Jamey-Lyn Horth
2ae7404681deb3b3,de277a4abcfeea46,welterweight,0,KO/TKO,3,243,3,Brent McKeehan,8e382b585a92affe,1497e735d9f2560a,8e382b585a92affe,Phil Rowe
e61d83e4e1f9c4d7,18c49685296c60e6,bantamweight,1,Submission,3,282,5,Jason Herzog,c03520b5c88ed6b4,b50a426a33da0012,c03520b5c88ed6b4,Merab Dvalishvili
e28e829800466aca,18c49685296c60e6,middleweight,0,Decision - Unanimous,3,300,3,Mike Beltran,8c0580d4fff106c1,c1085e1701b13eca,c1085e1701b13eca,Joe Pyfer
81b84b34f0357fa5,18c49685296c60e6,women's bantamweight,1,Submission,2,295,5,Vitor Ribeiro,3253b16d38ae087d,1af1170ed937cba7,1af1170ed937cba7,Kayla Harrison
2129acab2280bd29,18c49685296c60e6,welterweight,0,Submission,2,63,3,Keith Peterson,6d4b63c767106d3a,3a46b268013afede,3a46b268013afede,Kevin Holland
b6a87389bdc36a00,18c49685296c60e6,flyweight,0,KO/TKO,3,241,3,Vitor Ribeiro,294aa73dbf37d281,17e97649403ba428,17e97649403ba428,Joshua Van
df5dac45fc585fb0,18c49685296c60e6,bantamweight,0,Decision - Unanimous,3,300,3,Keith Peterson,bc711b6dd95c1af6,2cfba6c837c03ed0,bc711b6dd95c1af6,Mario Bautista
01100a90b584215d,18c49685296c60e6,light heavyweight,0,KO/TKO,1,205,3,Mike Beltran,e90a2f22417af68e,49edd0d90f60fb7d,e90a2f22417af68e,Azamat Murzakanov
ac977a0389682124,18c49685296c60e6,heavyweight,0,Decision - Unanimous,3,300,3,Mike Beltran,e2f6b2769aaedd6c,fc08099550072fe4,fc08099550072fe4,Waldo Cortes-Acosta
